id,icao24,registration,adep,model,icao_operator
15257763347783513177,3e47c9,D-ISJP,LEPA,Citation CJ2,ECA
15274118389750461117,4ca812,EI-EKS,LEMG,BOEING 737-8AS,RYR
15280645974672497730,407c72,G-FEMC,,,
15339663332413108114,4d24cf,9H-648FX,EGLF,Gulfstream G650,LXJ
15418130451239441845,405fa4,G-XXRV,EGKK,VANS RV-9,
15439675556565101217,4009d2,G-FRAR,EGDY,FAN JET FALCON SERIES D Falcon 20d,
15481641407568343600,407765,G-YVIP,EGJB,,
15520250560283670802,40740d,G-ETPF,EGDM,,
15548456208635254203,4ca8d7,EI-ENL,LEAL,BOEING 737-8AS,RYR
15555118271229503608,4067f3,G-TAWP,EGSS,Boeing 737NG 8K5/W,TOM
15580229139819657306,407d0d,G-CMCZ,EGWU,,
15648587545019374501,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
15658936754873908728,4067f6,G-TUIB,EGFF,BOEING 787-8 Dreamliner,TOM
15675974904460475881,399925,F-HGJF,EGTE,,
15679720897665434599,406cd2,G-EZOF,LSGG,AIRBUS A320-214,EZY
15716291821925451618,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
15759609034083290314,406e80,G-CISE,,PULSAR XP Pulsar,
15765471755473080589,4ca8d7,EI-ENL,EGSS,BOEING 737-8AS,RYR
15778980039580017957,4ca7b4,EI-EFY,LEAL,BOEING 737-8AS,RYR
15790260155637965267,43ee3b,2-NITE,,,
15790895792714359089,406d92,G-EZOM,LSGG,AIRBUS A320-214,EZY
15827851221094330486,407cb3,G-RUKG,EGPH,,
15835785993602731363,4079d6,G-EGBW,EGVA,,
15836765422045519331,404ac6,G-JACH,EGJA,PIPER PA-28-181 Cherokee Archer Iii,
15849717443334797034,407765,G-YVIP,EGJJ,,
15858296305963473564,406d21,G-MCGM,,AGUSTA AW189,BHL
15900774276919526550,4009c8,G-FFRA,EGDY,FAN JET FALCON Falcon 20,
15935276129460828224,a7d60d,N6039X,,114-B,
15943684031127444523,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
15964984551287636645,407386,G-PICU,EGDY,AW169,
15966941859354126097,402aee,G-BOJW,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
15983795963998322804,ad5051,N957T,,PA-32R-301,
16020004556291794118,4033bb,G-OMAS,EGTE,CESSNA A150M Aerobat,
16037096350174911580,400ed0,G-BYUL,EGDM,GROB G115E Tutor,
16086242401003469736,407386,G-PICU,EGDY,AW169,
16093226126249677328,39ae32,F-HLRS,,,
16165998299078732742,407237,G-KKTG,EGGD,CESSNA 182R Skylane,
16199158835948714974,40778d,G-LAWA,EGHL,,
16235602470061294274,4b1a25,HB-JXL,LSGG,A320-214,
16237471549822303974,407688,G-UZHT,LSGG,A320-251N,EZY
16250657672543136910,4009cd,G-FRAK,EGJA,FAN JET FALCON SERIES D Falcon 20d,
16275855461549763874,4ca812,EI-EKS,LEAL,BOEING 737-8AS,RYR
16288757353825212815,48c22f,SP-RSP,EPKK,,
16293797937598536491,4064a4,G-FDZX,EGKK,BOEING 737-8K5,TOM
16300529967918814787,4ca8d7,EI-ENL,LEAL,BOEING 737-8AS,RYR
16319996411415852123,407bef,G-ETPP,EGTE,,
16350748855676473844,402af2,G-BOKB,,PIPER PA-28-161 Cherokee Warrior Ii,
16408123653461524638,3981ad,F-HANN,EBBR,PC-XII 47,
16415839921517361474,48c22e,SP-RSO,EPKK,B737-800,RYR
16447085298051845573,4cac88,EI-IFR,LEAL,,
16466533757796294478,43e97c,M-USIC,,Gulfstream Aerospace G550,
16501241201046882181,40712b,G-SRBM,EGTK,BEECH B300 Super Kingair 350,
16501370726251102574,407cb3,G-RUKG,EGPH,,
16534299000358738956,48c2a4,SP-RZE,EPKK,,RYS
16534785514762500539,4ca7b9,EI-EGC,EGPH,BOEING 737-8AS,RYR
16545469146483295981,406752,G-EZWA,LSGG,AIRBUS A320-214,EZY
16584654677397695234,400ff4,G-FDZD,,BOEING 737-8K5,TOM
16586132666374952741,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
16626887360715305242,43edda,2-LISS,EGJB,,
16652964758184630174,406ed0,G-MOSH,,PIPER PA-28R-201 Cherokee Arrow Iii,
16655435214002574420,48c22f,SP-RSP,EPKK,,
16662952830886743944,4078ad,G-ILBG,EGNX,,
16678989867421673896,406d21,G-MCGM,,AGUSTA AW189,BHL
16697103151399714255,43ee2d,2-HELI,EGWU,,
16706520894896306563,4ca8d7,EI-ENL,LEAL,BOEING 737-8AS,RYR
16727766280367468642,402bb6,G-BOOF,EGCC,PIPER PA-28-181 Cherokee Archer Ii,
16733612657222394412,407cb3,G-RUKG,EGPH,,
16736112223659716065,407bec,G-ETPO,EGUB,,
16741396253580018096,406127,G-GCDB,,CIRRUS SR20,
16768254061420397395,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
16778636890769189899,406e80,G-CISE,EGHI,PULSAR XP Pulsar,
16820084200296300116,4ca8d7,EI-ENL,LEMG,BOEING 737-8AS,RYR
16854063239223714889,a0265d,N109CH,,GVI (G650ER),
16888866134489262790,4009c9,G-FRAF,EGDY,FAN JET FALCON SERIES E Falcon 20e,
17018041974625798450,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
17022638279245246230,43ee3b,2-NITE,EGTK,,
17047652666320218572,400f0b,G-VRED,,AIRBUS A340-642,VIR
17114496504702676165,402af2,G-BOKB,,PIPER PA-28-161 Cherokee Warrior Ii,
17133251192936157983,40800c,G-WNGM,,Pilatus PC-12/47E,
17137152347412848513,406de9,G-MCGT,EGHI,AGUSTA AW189,BHL
17148065126273369865,424b8b,M-AJOR,EGTK,,
17149353407575274168,4ca812,EI-EKS,LEAL,BOEING 737-8AS,RYR
17254719206623603576,406862,G-RCAV,,CANADAIR CL600-2B16 (604 VARIANT) Challenger 604,GMA
17282669848444391449,48c237,SP-RSY,EPKK,737-8AS,RYR
17288540081927872784,406012,G-EZTH,LSGG,AIRBUS A320-214,EZY
17330058447183954451,43ec2b,2-TEAM,LIPL,,
17366538082945648440,406a9a,G-OXFC,EGBJ,PIPER PA-34-220T Seneca V,
17376134609300111556,407386,G-PICU,EGFF,AW169,
17380054465353435963,407237,G-KKTG,EGOS,CESSNA 182R Skylane,
17388349952803469753,4051b1,G-SFLA,EGHI,IKARUS C42 FB80 Ikarus,SFU
17395627470791346015,4ca707,EI-EBK,LEPA,BOEING 737-8AS,RYR
17419826490610409446,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
17463272753044089458,4ca8d6,EI-ENK,,BOEING 737-8AS,RYR
17495983713257772936,4246a4,VP-BUG,,Falcon 7X,
17505058084083684239,4b1a67,HB-JZZ,LSGG,A320-214,
17507183805988779910,3cfdec,D-CXLS,,Citation XLS+,AHO
17507310774919411069,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17515655847232363936,406127,G-GCDB,EGDY,CIRRUS SR20,
17576846123251809547,4080b1,G-OLGE,EGLK,Cirrus SR20,
17599545346434301374,407386,G-PICU,EGHI,AW169,
17606673400699609561,406de9,G-MCGT,,AGUSTA AW189,BHL
17618112722294676788,a78d8a,N586PU,,SR20,
17638029573000106040,40756d,G-UZHO,LSGG,A-320neo,EZY
17654539183999666458,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
17741301867120528702,4067f0,G-TAWM,,BOEING 737-8K5,TOM
17757334702546871749,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
17955231005199580753,407f8c,G-DRTV,ENBR,Boeing 737-8AL,EXS
17970690088391051122,406a92,G-EZWR,LSGG,AIRBUS A320-214,EZY
18029114688807539705,4009c8,G-FFRA,EGDY,FAN JET FALCON Falcon 20,
18065748462966188459,48c225,SP-RSF,,737-800WL,RYR
18092086935029943272,405178,G-SKPP,EGKK,EC120 B Colibri,
18105899951061038530,4d2385,9H-VUX,LMML,737 MAX 8,MAY
18112102923714031387,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
18125842890309120035,4064a4,G-FDZX,EGKK,BOEING 737-8K5,TOM
18128417484864893880,405ec4,G-DOSC,,DA 42 M Twin Star,
18170031182432163887,407c72,G-FEMC,EGNT,,
18189622853129580867,43f6c6,2-REDY,EGJB,Daher TBM-910,
18199539875616015072,407cb4,G-RUKH,EGPH,,
18213038437292146478,4b027d,HB-AYN,LSGG,,
18280760399367002747,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
18371246646017831364,406f3b,G-TUIJ,EGKK,BOEING 787-9 Dreamliner,TOM
18384361973162181965,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
18414097457067609827,4074b2,G-EZRT,LSGG,,
18416667616645281003,400f2b,G-CDZT,EGNX,BEECH B200,
18446650992966667701,406ec5,G-HIOW,,EC135 T3,
20934953076556940,4056cc,G-CFAT,,QUIK GT450 Quik,
34598768475556030,400f3c,G-CBZX,EGGD,MCR-01 ULC Banbi,
46464269939854780,407cb2,G-RUKF,EGPH,,
53740963519155197,4b1a25,HB-JXL,LSGG,A320-214,
56182102881171084,4080b1,G-OLGE,,Cirrus SR20,
78654733458646439,4cadf8,EI-IHN,LEAL,Boeing 737 MAX 8-200,RYR
86957636294744416,424b95,M-DAWN,EIWF,,
102385451232942258,4ca569,EI-DWD,LEGE,BOEING 737-8AS,RYR
128991159342132300,4046e8,G-CBNO,EGDY,STREAK SHADOW Shadow,
139224444559665895,4ca701,EI-EBD,LEAL,BOEING 737-8AS,RYR
171902208871910482,4016d3,G-AVFZ,EGGD,PIPER PA-28-140 Cherokee,
182159270478407517,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
193183396871277153,500310,T7-VRF,EGHQ,Honda HA-420 HondaJet,
202983568121543511,407734,G-MGPS,,,
231505224917966131,4ca242,EI-DCL,,BOEING 737-8AS,RYR
247449441920307001,407935,G-CLKB,EGHI,,
259990632830534663,4080b1,G-OLGE,EGDY,Cirrus SR20,
260851682136764465,4ca569,EI-DWD,LPFR,BOEING 737-8AS,RYR
263415688836451474,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
319032839899271553,43eb83,2-JSEG,EGDY,EA500,
362853232313607422,a3278f,N302JG,EGJB,TBM 700,
374270597313748098,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
377194762413804783,3ce212,D-CMXM,EPWA,,
431435984380835222,407b44,G-GMAF,EGJB,,
463154757620543242,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
485110841468681373,406de9,G-MCGT,EGHL,AGUSTA AW189,BHL
494494593648783649,407e8a,G-LKDM,EGHL,,
495783086273752104,407cd9,G-LDNG,EGBJ,,
543526661994451508,49d56e,OK-PHA,EGGW,Phenom 300E,AAN
651426791824701481,4ca7b5,EI-EFZ,LEMI,BOEING 737-8AS,RYR
656121166839103359,4ca75f,EI-EFD,LEGE,BOEING 737-8AS,RYR
664221631431109042,4ca9c1,EI-EVA,,BOEING 737-8AS,RYR
664530588494941444,407386,G-PICU,EGGD,AW169,
668878431866816549,4ca75f,EI-EFD,,BOEING 737-8AS,RYR
738536055096595846,406ec5,G-HIOW,,EC135 T3,
740179145440255836,407ece,G-NJAE,EGHL,Dassault Falcon 2000EX,NJU
745531392936813487,4020d3,G-DRGL,,PIPER L21B Super Cub,
746807871069999076,4ca9c1,EI-EVA,LMML,BOEING 737-8AS,RYR
752017825091785985,403b9b,G-BWOH,EGKK,PIPER PA-28-161 Cadet,
769157096510026916,4ca9c1,EI-EVA,,BOEING 737-8AS,RYR
772370028810669649,5002b7,T7-DAT,EGTE,,
783766308050995174,4ca7b5,EI-EFZ,,BOEING 737-8AS,RYR
808875556604451451,a0265d,N109CH,EGGW,GVI (G650ER),
838564290245736024,a00291,N10CD,,SR22T,
870287437711903907,4009c8,G-FFRA,,FAN JET FALCON Falcon 20,
909411950832899275,406e80,G-CISE,,PULSAR XP Pulsar,
925311357165198541,407621,G-CTSM,EGXH,,
928092493644329487,406d21,G-MCGM,,AGUSTA AW189,BHL
941358326591842594,4080b1,G-OLGE,,Cirrus SR20,
945966687732418894,4ca569,EI-DWD,LPFR,BOEING 737-8AS,RYR
965054888950627449,4b1a2e,HB-JXU,LSGG,Airbus A320-214,EZY
986931757241555980,48c124,SP-RKE,EPKK,737-8AS (W),RYR
1011079468492885620,407ab4,G-NOCM,,,
1017756624587424757,401e56,G-BHJS,EGKA,P68B Victor,
1036024014731705123,4ca7b5,EI-EFZ,LEAL,BOEING 737-8AS,RYR
1065777807573496263,406d21,G-MCGM,,AGUSTA AW189,BHL
1066569576076724556,8940c8,A9C-BRN,EGTK,,
1164270437688238492,4ca8d6,EI-ENK,LEPA,BOEING 737-8AS,RYR
1183593487124964671,4ca9ec,EI-EVO,LEAL,BOEING 737-8AS,RYR
1202468075034556127,4ca7b7,EI-EGB,LEPA,BOEING 737-8AS,RYR
1321647056570669379,4ca569,EI-DWD,LEPA,BOEING 737-8AS,RYR
1337956342623215462,4ca707,EI-EBK,LPFR,BOEING 737-8AS,RYR
1349331352444291465,400f3c,G-CBZX,,MCR-01 ULC Banbi,
1376067351647971995,407812,G-KION,EGNS,525 CitationJet,
1377353891491599536,4009cb,G-FRAI,EGDY,FAN JET FALCON SERIES E Falcon 20e,
1381900275757865662,407b49,G-FRSB,,,
1387399905073403198,4ca739,EI-EBP,LEPA,BOEING 737-8AS,RYR
1395287760044966517,402af2,G-BOKB,EGHQ,PIPER PA-28-161 Cherokee Warrior Ii,
1397416751874334518,40712b,G-SRBM,LEPA,BEECH B300 Super Kingair 350,
1397625507142959529,4ca75f,EI-EFD,LEGE,BOEING 737-8AS,RYR
1410796638565180732,407386,G-PICU,EGTE,AW169,
1493232313392838430,407766,G-OGZZ,EGTE,,
1513828574160141456,4066ce,G-TAWG,,BOEING 737-8K5,TOM
1517738842234891008,400f3c,G-CBZX,EGGD,MCR-01 ULC Banbi,
1546768966650667525,407b49,G-FRSB,,,
1582309250688670359,4079d6,G-EGBW,EGDM,,
1614729677221554972,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
1642196682000009935,403b9b,G-BWOH,EGHL,PIPER PA-28-161 Cadet,
1691483028218126505,4080b1,G-OLGE,EGMC,Cirrus SR20,
1702876972968482634,48c137,SP-RKY,EPKK,Boeing 737-8AS,RYR
1707183577707758003,407740,G-LIKK,EGKK,,
1714268704614195135,4011ea,G-AZFM,EGDM,PIPER PA-28R-200 Cherokee Arrow,
1715418914812312891,407734,G-MGPS,EGDY,,
1742888472238054059,4ca7b7,EI-EGB,LEPA,BOEING 737-8AS,RYR
1776895743671736729,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
1783616559709524250,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
1793729729264988851,461981,OH-JRD,LFPB,PC-XII 47E,
1795247668453280281,4ca569,EI-DWD,LEPA,BOEING 737-8AS,RYR
1799679394075804954,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
1799877738080471186,400bd3,G-BUJP,EGHI,PIPER PA-28-161 Cherokee Warrior Ii,
1799883615650980004,406d21,G-MCGM,,AGUSTA AW189,BHL
1801222602121167409,402b33,G-RSKR,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
1833257481269448108,407615,G-CTSK,EGTK,,
1840903119676236189,4cad11,EI-HGY,LEAL,BOEING 737 MAX 8,RYR
1856071558124169841,400d74,G-AWUZ,,CESSNA F172H Skyhawk,
1871077189138790796,4ca707,EI-EBK,LEAL,BOEING 737-8AS,RYR
1888189782738043701,407b44,G-GMAF,EGJB,,
1889035910548198522,a30b56,N29566,EGDM,PA-28RT-201,
1987351220383920369,406127,G-GCDB,,CIRRUS SR20,
2046498275311983952,4ca7b7,EI-EGB,LEMG,BOEING 737-8AS,RYR
2107390925344170968,8940c8,A9C-BRN,,,
2110433391454474954,45d93a,OY-VIZ,EGKB,Global 5000,VMP
2119075777786595131,407935,G-CLKB,,,
2195782695773874765,4ca761,EI-EFF,LEMG,BOEING 737-8AS,RYR
2210696223747982494,4075b7,G-XIVA,EGHQ,,
2217033452487872671,ab4df7,N8275V,,,
2217316349855909195,40351f,G-BUAB,EGGD,AERONCA 11AC Chief,
2231123806097919858,4009cb,G-FRAI,EGDY,FAN JET FALCON SERIES E Falcon 20e,
2243628324869227484,406e80,G-CISE,,PULSAR XP Pulsar,
2246186830591863479,406381,G-DGFD,,ROBINSON R44 II Clipper Ii,
2252292801127295072,ad5051,N957T,,PA-32R-301,
2342548354846218738,4d220c,9H-QBP,LIPZ,737-8AS (W),RYR
2365350189190827363,405178,G-SKPP,,EC120 B Colibri,
2387276610538082580,400d64,G-PCOP,EGJJ,BEECH B200 Super Kingair,GMA
2425862180678154289,407cb0,G-RUKD,EGPH,,
2436871631266400982,400c5f,G-ECJM,,PIPER PA-28R-201T Turbo Cherokee Arrow Iii,
2457791013786100851,a58f0b,N4574K,EGKA,NAVION,
2497070762099717624,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2500931002446766551,407237,G-KKTG,EGDM,CESSNA 182R Skylane,
2514778145267070781,407ab4,G-NOCM,,,
2558531444503175430,4ca701,EI-EBD,LPFR,BOEING 737-8AS,RYR
2569139052650994407,4d02de,LX-FLG,EGWU,,
2588523285535270773,4009c8,G-FFRA,EGHQ,FAN JET FALCON Falcon 20,
2610873676119105462,4ca761,EI-EFF,LHBP,BOEING 737-8AS,RYR
2632471660426168240,4ca9c1,EI-EVA,,BOEING 737-8AS,RYR
2687965158195747907,4ca76a,EI-EFO,LEPA,BOEING 737-8AS,RYR
2692024638795133145,400f63,G-VWEB,,AIRBUS A340-642,VIR
2733113230258232213,407caf,G-RUKC,EGPH,,
2734747919492775196,4009c8,G-FFRA,,FAN JET FALCON Falcon 20,
2747508082785783502,4ca761,EI-EFF,LPFR,BOEING 737-8AS,RYR
2791738919001821505,407734,G-MGPS,EGDY,,
2827911566473867265,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
2829783866259465154,404c63,G-CCZL,,IKARUS C42 FB80 Ikarus,
2844963520059486251,4643c5,OH-ZRH,EGBB,PC-12/47E,
2863914551508103886,a7d60d,N6039X,,114-B,
2866517499147802643,405224,G-CEPY,,IKARUS C42 FB80 Ikarus,
2887685032821253256,407734,G-MGPS,,,
2899896253643419581,400bd3,G-BUJP,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
2923972227922866281,3ce8e8,D-CPMU,EDDN,Bombardier Learjet 60,IFA
2949625747398175399,40740d,G-ETPF,,,
2980077084791510445,404b95,G-EFOF,EGHI,ROBINSON R22 BETA,
2986741199805253553,43c93d,ZM715,EGDM,,
3007109604164968140,4079d6,G-EGBW,,,
3011746871564618377,4009d2,G-FRAR,EGJA,FAN JET FALCON SERIES D Falcon 20d,
3116311067800443325,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
3116430186215799403,406ba6,G-CWCD,EGNX,BEECH B200GT Super Kingair,
3199026275845417954,40080f,G-EMBN,EGNT,EMB-145EP,BMR
3235876913888446330,400f10,G-CLIF,EGDY,IKARUS C42 FB UK Ikarus,
3252655743911281525,43c94e,ZM732,EGDM,Boeing Apache AH-64E,AAC
3295410186324435737,4ca7b3,EI-EFX,,BOEING 737-8AS,RYR
3322052932367484120,407e87,G-CMKJ,EGLK,,
3364506280140216030,4009c9,G-FRAF,EGDY,FAN JET FALCON SERIES E Falcon 20e,
3390737561715997341,407cb0,G-RUKD,EGPH,,
3403484022263342302,493290,CS-LTP,EGPH,,
3436245135523684023,4cad2a,EI-HEV,LEAL,,
3446611055837103507,4035ec,G-BUFH,EGGD,PIPER PA-28-161 Cherokee Warrior Ii,
3449576124144225382,4ca7b5,EI-EFZ,LMML,BOEING 737-8AS,RYR
3452905265192524894,4009d4,G-FRAT,EGHQ,FAN JET FALCON Falcon 20,
3453724789036009827,43edda,2-LISS,EGSS,,
3470917161793633270,4ca7b5,EI-EFZ,LEGE,BOEING 737-8AS,RYR
3489416982339024461,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
3527369521277235246,48c231,SP-RSS,LHBP,,
3561532797214540755,407ab4,G-NOCM,EGTK,,
3563792608261302480,406cbc,G-WLTS,EGGD,BELL 429,
3612781159984820179,4076f4,G-KCMI,EGUB,,
3649593906651304443,403d79,G-ILDA,EGDM,SPITFIRE MK.T IX Spitfire,
3650776214494720183,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
3652804831486410620,406e80,G-CISE,,PULSAR XP Pulsar,
3691652759413582774,4034eb,G-DHAH,EGHL,AERONCA 7BCM (CONV) Champion,
3699151705709353141,407b44,G-GMAF,EGHL,,
3747702500310309530,401f21,G-BIOA,EGDY,HUGHES 369D Hughes 500,
3793105462052189993,4ca75f,EI-EFD,LEAL,BOEING 737-8AS,RYR
3802474721513033650,4009cd,G-FRAK,EGDY,FAN JET FALCON SERIES D Falcon 20d,
3804579111926561643,4017ee,G-AWYJ,EGDY,BEAGLE B121 SERIES 2 Pup,
3815654371241444667,48c124,SP-RKE,EPKK,737-8AS (W),RYR
3848661058382649222,402c73,G-BPAF,,PIPER PA-28-161 Cherokee Warrior Ii,
3859449955176957890,4018e6,G-AYPU,EGJJ,PIPER PA-28R-200 Cherokee Arrow,
3860963476729522934,4ca701,EI-EBD,LPFR,BOEING 737-8AS,RYR
3915033084672281055,407cb2,G-RUKF,EGPH,,
3973568260961326166,43ebbf,2-WOOD,EGDY,Citation Bravo,
3987461519370162409,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
3993841354534283682,406127,G-GCDB,,CIRRUS SR20,
4002736426674912262,a76256,N575PW,EGNH,SR22T,
4094081932646715426,406d21,G-MCGM,,AGUSTA AW189,BHL
4102883031299878547,43c8d5,ZM334,EGPF,,
4174808080588121916,49d508,OK-PHE,EPWA,,
4184094304863667740,404f24,G-ZAVI,EGHL,IKARUS C42 FB100 Ikarus,
4191837264222252533,407bec,G-ETPO,,,
4199256613237293192,407274,G-CJTX,EGUB,EV-97 EUROSTAR SL MICROLIGHT Eurostar,
4233240184032309859,4d222d,9H-QDB,LMML,,
4249509208631583613,4072a4,G-TAWV,,BOEING 737-8K5,TOM
4287365361121957906,407b44,G-GMAF,EGJB,,
4301933621519398967,40740c,G-ETPE,EGDM,AS350 B3 Ecureuil,
4336168218395243095,406897,G-RIDB,EGHI,BELL 429,
4394949972360428932,460d8a,OH-FDI,ELLX,Pilatus PC-12 NGX,FSF
4418277419034067610,406ed0,G-MOSH,EGOS,PIPER PA-28R-201 Cherokee Arrow Iii,
4437373692358956448,400778,G-SWRD,EGSS,,
4462456619935692837,4080b1,G-OLGE,,Cirrus SR20,
4479793777021938509,3ccd4d,D-CFAZ,,Bombardier Learjet 60,IFA
4516973473629819025,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
4535896362316927475,4ca9a9,EI-HAX,LEAL,,
4563277634719767919,403ba4,G-BWPS,EGGD,STREAK SHADOW SA Shadow,
4619219283602383909,4b1a27,HB-JXN,LSGG,A320-214,EZS
4681802267515908612,40685a,G-CHPG,EGKA,CIRRUS SR20,
4700881652690982007,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
4710504057929138127,406e80,G-CISE,,PULSAR XP Pulsar,
4721299510841559100,407734,G-MGPS,EGFF,,
4724414462741613442,aba892,N850NP,,TBM700N,
4753332623360510895,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
4790882007462592236,4ca245,EI-DCO,,BOEING 737-8AS,RYR
4871578647936087010,4011ea,G-AZFM,EGTE,PIPER PA-28R-200 Cherokee Arrow,
4889761035338741928,48c2a6,SP-RZG,,,
4941832379417367535,4009c8,G-FFRA,,FAN JET FALCON Falcon 20,
4967041666855315882,407ebf,G-FOOJ,,Fuji FA-200 Aero Subaru,
4984169725350709835,48c22d,SP-RSN,EPKK,,
5022184947931946048,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
5022302015065865188,4ca707,EI-EBK,,BOEING 737-8AS,RYR
5024039365494183638,4080b1,G-OLGE,EGDY,Cirrus SR20,
5027496845092893562,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
5027747692734265037,4ca7b5,EI-EFZ,,BOEING 737-8AS,RYR
5057148448429182100,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5058538342627579756,4cae54,EI-IJD,LEMG,Boeing 737 MAX 8-200,RYR
5149950356975133571,4ca9c1,EI-EVA,LPFR,BOEING 737-8AS,RYR
5168132589192093982,407b44,G-GMAF,EGJB,,
5185943151696039914,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5186223071370403480,400abc,G-NESW,EGJJ,PIPER PA-34-220T Seneca Iii,
5196071470771845231,40753b,G-OOEG,EBKT,,
5200841206547070657,4ca7b7,EI-EGB,,BOEING 737-8AS,RYR
5220406182807306461,401931,G-AZEV,,BEAGLE B121 SERIES 2 Pup,
5261560928444684215,401553,G-ARLG,,AUSTER D4-108,
5298574801493487089,407b78,G-DIYA,EGHI,,
5321277592960846742,402217,G-KAIR,EGFF,PIPER PA-28-181 Cherokee Archer Ii,
5326194448438496656,4ca761,EI-EFF,,BOEING 737-8AS,RYR
5348193511189463289,4079d6,G-EGBW,EGTE,,
5349747377829429089,4022e9,G-SABA,EGHI,PIPER PA-28R-201T Turbo Cherokee Arrow Iii,
5382228962520735827,4ca2bf,EI-DLB,LEMI,BOEING 737-8AS,RYR
5384789581877718543,4ca7b5,EI-EFZ,LEMI,BOEING 737-8AS,RYR
5423067809057913443,4051b1,G-SFLA,,IKARUS C42 FB80 Ikarus,SFU
5423570582395154877,4056cc,G-CFAT,,QUIK GT450 Quik,
5438542071973854777,4ca7b3,EI-EFX,,BOEING 737-8AS,RYR
5447222464623983754,4ca701,EI-EBD,,BOEING 737-8AS,RYR
5453261633207250777,407734,G-MGPS,EGDY,,
5468213379361237114,407cb3,G-RUKG,EGPH,,
5531986729553034765,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
5532869094385614523,493296,CS-LTV,EGSC,,
5536415947076826211,407fc4,G-CMPI,EGNJ,Embraer E170LR,EZE
5546217189355414832,407b17,G-EDWA,EGTE,,
5559296669014634543,400db9,G-BFBR,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
5562602789292841133,424b79,M-AMBA,EGLF,,
5568252596952705044,4d23f8,9H-VVD,LMML,,
5569114921475200803,407340,G-CKDE,EGHL,GROB G109B,
5571184320706802814,4009c8,G-FFRA,EGDY,FAN JET FALCON Falcon 20,
5575655398612720289,406127,G-GCDB,,CIRRUS SR20,
5577075830550786717,406d21,G-MCGM,EGKA,AGUSTA AW189,BHL
5583979742708849159,ab4df7,N8275V,,,
5600155809815783617,4cae4b,EI-IHY,,Boeing 737 MAX 8-200,RYR
5662386619345373782,a23100,N240LG,EGLF,FALCON 900 EX,
5681093603275949382,48c2ae,SP-RZO,LHBP,,
5686186114385768755,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
5698240089616588292,407734,G-MGPS,,,
5709050261559906773,4ca9c1,EI-EVA,LEAL,BOEING 737-8AS,RYR
5714468245861119697,43eb83,2-JSEG,EGJB,EA500,
5726625103226583797,404c5e,G-CCZK,,ZENAIR CH 601UL Zodiac,
5830935103411368816,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5892471663934428333,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
5920341554980746489,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
5985281061921708965,4075b7,G-XIVA,,,
