id,icao24,registration,adep,model,icao_operator
18397611439130640486,407152,G-DSAA,EGHI,AW169,
4583997897624374129,4d244b,9H-VVG,LMML,,
6959708386768231189,4d21f0,9H-QAH,,737-8AS,MAY
9543604593264677686,4d2235,9H-QDC,LEMG,,
9292811381444504219,4cae6c,,,,
12695801673775086117,400e4a,G-GDFJ,EGNM,BOEING 737-804,EXS
7195186879923655034,4ca8e6,EI-ENT,LPFR,BOEING 737-8AS,RYR
5488280043763112422,4d2383,9H-VVC,LFBE,,
2263629467624932502,400f0b,G-VRED,,AIRBUS A340-642,VIR
6741848851495343879,4b027d,HB-AYN,,,
6860063405152470460,406ae8,G-TAWS,LEPA,BOEING 737-8K5,TOM
14259866638934516701,4077bb,G-DRTW,LEAL,,
11442427458208971359,4cadf4,EI-IHI,LEPA,Boeing 737 MAX 8-200,RYR
2971879917989869822,4d224c,9H-QAT,LEMG,Boeing 737-8AS (W),RYR
16413607296034899820,3e3078,D-IJOA,LFLY,Citation CJ2,ECA
3827239399557185320,4d2383,9H-VVC,LEPA,,
4186731205698968708,4b3902,,LSGG,,
15118700602027315234,407f58,G-HMGF,EGNJ,Beech King Air 350,
9762071552069302555,48c2a3,SP-RZD,EPWR,,
9788234959494156001,4074b9,G-SATM,,,
13569623930844219352,400e4a,G-GDFJ,,BOEING 737-804,EXS
4717442105202742656,4074b9,G-SATM,,,
12516567942165583696,405aa1,G-TCHI,EGHI,SPITFIRE MK.T IX Spitfire,
15385654998763204589,4cadf4,EI-IHI,LEAL,Boeing 737 MAX 8-200,RYR
1124689365417839356,4d2383,9H-VVC,EPKK,,
4611651898646964995,4ca8da,EI-ENO,,BOEING 737-8AS,RYR
11166745891611823909,4077bb,G-DRTW,,,
17171142529723170303,407e3f,G-ECLH,EHBK,,
9031094409204773436,400e4a,G-GDFJ,LEPA,BOEING 737-804,EXS
16351269237905431756,424462,VQ-BXH,EHRD,Falcon 8X,
2496490502833943487,4074b9,G-SATM,,,
10803057098615507655,4cadf4,EI-IHI,,Boeing 737 MAX 8-200,RYR
2513870076743754518,4ca25a,EI-DHE,LEPA,BOEING 737-8AS,RYR
14721500853461797755,4080b1,G-OLGE,EGDM,Cirrus SR20,
5761426059981184915,4cae55,EI-IJE,LEAL,Boeing 737 MAX 8-200,RYR
7591321651718623473,4077bb,G-DRTW,,,
16004795848249625728,400e09,G-VFIT,,AIRBUS A340-642,VIR
1378990351852775047,4d21ed,9H-QAE,LEMG,737-8AS (W),RYR
925347631960789616,4d2383,9H-VVC,,,
11723463379590067652,4074b9,G-SATM,EGTE,,
17348889201469898907,406ae8,G-TAWS,,BOEING 737-8K5,TOM
17176273072168719088,405bd3,G-CJKK,EGDM,SCHLEICHER ASK 21,
16854244483319970674,400e4a,G-GDFJ,,BOEING 737-804,EXS
10579082372731804585,4080b1,G-OLGE,EGHL,Cirrus SR20,
6412516154356570705,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
9333063429056360102,407bdc,G-RUKB,EGPH,,RUK
15654945123140938749,4077bb,G-DRTW,,,
12105067147760301843,400f0b,G-VRED,,AIRBUS A340-642,VIR
10871081814930290069,407152,G-DSAA,EGDY,AW169,
10573355600183176995,4cae55,EI-IJE,LPFR,Boeing 737 MAX 8-200,RYR
13625919729993101631,4d2383,9H-VVC,LEPA,,
9499913675844739539,407152,G-DSAA,EGHI,AW169,
9162428209744046516,407152,G-DSAA,EGGD,AW169,
10220129079492655544,407152,G-DSAA,EGHI,AW169,
14579913801152026258,4074b9,G-SATM,,,
6920187350367957435,404dba,G-CDLA,EGKA,PEGASUS QUIK Quik,
15684239926324200530,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8722685055732561095,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
9437345439425594930,44019c,,EDTY,,
152895441894651999,40632c,G-DBOD,,CESSNA 172S Skyhawk,
6208750413976266968,45da05,OY-VPE,,Vulcanair P68 Observer 2,
6294225742922446104,4cae55,EI-IJE,LEAL,Boeing 737 MAX 8-200,RYR
2769603739536720688,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
12368573453094708279,4074b9,G-SATM,EGHI,,
11559596593771449610,400e4a,G-GDFJ,LPFR,BOEING 737-804,EXS
17938118054072523684,40825a,,EGHI,,
580465914348111614,404f24,G-ZAVI,EGDM,IKARUS C42 FB100 Ikarus,
9976504688608440237,404176,G-BYJH,EGHL,GROB G109B,
6050131966333670867,40824b,,EGKA,,
2956837810404643970,407ce8,G-CMFR,EGHL,,
10933963040676507790,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8344892894157286506,40632d,G-NXOE,EGLF,CESSNA 172S Skyhawk,
1098402600451339566,404cab,G-OVII,,VANS RV-7,
2587904092102480904,406845,G-RVWJ,EGHI,VANS RV-9A,
12188282801966374365,4d2383,9H-VVC,LPFR,,
16252622130947231729,407e87,G-CMKJ,EGLK,,
2701876459568615207,407b44,G-GMAF,EGHL,,
511092007198490927,404f24,G-ZAVI,EGDM,IKARUS C42 FB100 Ikarus,
17396102527699174441,4074b9,G-SATM,,,
11838558626189449099,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
9816830672430467491,4ca912,EI-EPD,LEMG,BOEING 737-8AS,RYR
10473886744086479689,407d14,G-PTSI,EGDY,,
3955154629682927415,403467,G-BTMK,,CESSNA R172K Hawk Xp,
4957510105072575899,4cae4b,EI-IHY,,Boeing 737 MAX 8-200,RYR
13206491628111903735,405bd3,G-CJKK,EGVN,SCHLEICHER ASK 21,
15873705838334848985,4062e5,G-LOOC,EGHI,CESSNA 172S Skyhawk,
16451547434466719123,4077bb,G-DRTW,,,
3881878374825234227,4cae55,EI-IJE,LEGE,Boeing 737 MAX 8-200,RYR
5386178894871740487,406ae8,G-TAWS,,BOEING 737-8K5,TOM
17682656288382055706,401589,G-ARVV,EGDM,PIPER PA-28-160 Cherokee,
13328840212562414179,406cbc,G-WLTS,EGGD,BELL 429,
18161320492134986011,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4991341852039802801,4080b1,G-OLGE,EGJA,Cirrus SR20,
16061929192926110517,45da05,OY-VPE,EGHL,Vulcanair P68 Observer 2,
680177821917380863,4ca9d2,EI-EVJ,LPFR,BOEING 737-8AS,RYR
7757785099269645793,400e4a,G-GDFJ,,BOEING 737-804,EXS
13968969182367446595,400e46,G-SCOL,EGHI,GIPPSLAND GA-8 Airvan,
10047741705896913870,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17548094775848655876,406b9f,G-RANN,EGJB,BEECH B300 Super Kingair 350,
12641669809900024893,407d60,G-OJFA,EGLK,,
18027856054933640683,407e3f,G-ECLH,EHBK,,
3283036864168700059,4d2383,9H-VVC,LEAL,,
7451677794687680863,4cae55,EI-IJE,LEPA,Boeing 737 MAX 8-200,RYR
1312760432188977099,400a90,G-VNAP,,AIRBUS A340-642,
13381848098440383577,4ca95e,EI-HAW,LPFR,,
6902553768304031451,4d2383,9H-VVC,LFBE,,
15721386113823663496,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
11694682561473698281,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
5264365981158469366,406f24,G-XCID,,SAAB 91D SAFIR Safir,
10972994716293887386,40116e,G-PORK,,GRUMMAN AA-5B Tiger,
17381733131390905737,4048d4,G-CCBH,,PIPER PA-28-235 Cherokee Pathfinder,
16586704261016151353,4077bb,G-DRTW,LEAL,,
16915956107142081906,406ae8,G-TAWS,,BOEING 737-8K5,TOM
14414348091856272250,401f8f,G-BJBW,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
6671290114000617222,a3278f,N302JG,EGTK,TBM 700,
2642441593360351315,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12041325283979299263,4cae55,EI-IJE,,Boeing 737 MAX 8-200,RYR
5883248189793802792,401e04,G-BGYH,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
11395829661742537340,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
15426625734667067572,402aee,G-BOJW,,PIPER PA-28-161 Cherokee Warrior Ii,
10684792184372985017,401c3f,G-BDZD,,CESSNA F172M Skyhawk,
10405772153055161661,4ca263,EI-DHG,LEAL,BOEING 737-8AS,RYR
15213291459360305019,407a16,G-CLNO,EGLK,KFA Safari,
10183811921050876477,400e4a,G-GDFJ,,BOEING 737-804,EXS
2557337191396296911,402ae1,G-BOHA,,PIPER PA-28-161 Cherokee Warrior Ii,
9801494661805328317,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17920073164183287959,4d21f7,9H-QAK,LEMG,,
1207474862251907356,4d2383,9H-VVC,LEPA,,
10561164455160489140,4080c7,,EGHL,,
15086221918185376915,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
9719462767202578396,4d2502,9H-VVQ,,Boeing 737 MAX 8-200,RYR
6610247296335510961,40632c,G-DBOD,EGHI,CESSNA 172S Skyhawk,
4817799857119114330,4cac56,EI-HGT,LMML,,
14819266653433658313,4035ec,G-BUFH,EGDM,PIPER PA-28-161 Cherokee Warrior Ii,
2662199960886751810,407f0d,G-RUKK,EGPH,Boeing 737-8AS,RYR
14002015830005426902,4d2245,9H-QEG,LEPA,,
2350497007790635688,4cae55,EI-IJE,LICT,Boeing 737 MAX 8-200,RYR
15681858127784553939,4d2383,9H-VVC,LEMI,,
5537535144753464476,4077bb,G-DRTW,,,
9482233239947953337,406ae8,G-TAWS,,BOEING 737-8K5,TOM
13703656761006713773,407152,G-DSAA,EGDY,AW169,
12831618893199738324,4ca708,EI-EBL,LEMG,BOEING 737-8AS,RYR
7793544191536244293,48c2a9,SP-RZK,EPKK,,
15380093347237477783,401ca5,G-BEWR,EGHL,REIMS CESSNA F172N Skyhawk,
18210142118890275906,40766a,G-CKYL,EGGD,,
10698834172809511906,407990,G-SADB,EGBJ,,
16454120570685098701,4cae55,EI-IJE,LEMI,Boeing 737 MAX 8-200,RYR
350562874760122841,a2cd3f,N28SN,EGJB,SR22T,
6037472145782715192,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
10689380155375248747,406dc6,G-CIPG,EGGD,BRISTELL NG5 SPEED WING,
16833826690579832124,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
8596591601790063824,407b26,G-FLXY,EGDM,,
3333079649851644574,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
7431866628636314986,407152,G-DSAA,EGDY,AW169,
2532613507724095903,407340,G-CKDE,EGHL,GROB G109B,
1423144010285744242,404bfe,G-TECS,EGHL,TECNAM P2002-EA SIERRA Sierra,
12258805341628525365,400b1c,G-BZTN,EGHI,EUROPA XS Europa,
13630983649320288761,406299,G-TWIS,EGDY,SILENCE TWISTER Twister,
5664120120064683769,43c9dc,,EGTE,,
1103311714798408497,40632c,G-DBOD,EGHI,CESSNA 172S Skyhawk,
16469398833117581119,40632d,G-NXOE,EGLF,CESSNA 172S Skyhawk,
1585378011629556475,40216d,G-CLEA,EGVA,PIPER PA-28-161 Cherokee Warrior Ii,
310353219446567680,4046c6,G-FXBT,,AEROPRAKT A22 FOXBAT Foxbat,
1837366183012139495,401e04,G-BGYH,EGGD,PIPER PA-28-161 Cherokee Warrior Ii,
12012552405711634459,40766a,G-CKYL,,,
8964664141288122046,401780,G-AWEI,EGHL,DRUINE D.62B CONDOR Condor,
2456319211342318172,40834d,,EGLF,,
14677107934447899793,4065af,G-DIGA,EGHI,ROBINSON R66 Turbine,
16489587152061136855,400b1c,G-BZTN,EGDY,EUROPA XS Europa,
17451620800311045731,4ca9d2,EI-EVJ,LPFR,BOEING 737-8AS,RYR
5375417801967874941,407935,G-CLKB,EGDY,,
8338994098980262353,402aee,G-BOJW,EGHI,PIPER PA-28-161 Cherokee Warrior Ii,
13385536448440416600,4cadb7,EI-IFW,LEMG,,
9421249204970269240,407a04,G-NCDC,EGHL,Skyranger Nynja,
2821400608478844020,4047fd,G-TCNM,EGDY,TECNAM P92-EA ECHO Echo,
16508213975439824670,407990,G-SADB,EGTE,,
1607186771783671462,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
5820104126296867940,4d2383,9H-VVC,,,
8437332795491900218,406127,G-GCDB,,CIRRUS SR20,
17698319792411383748,403203,G-BSOG,EGBJ,CESSNA 172M Skyhawk,
3268653774784381082,4074b9,G-SATM,,,
496051623482098948,424c0c,M-AMBR,,,
5488771625059233287,407b44,G-GMAF,EGDY,,
3793682834032606437,4009d2,G-FRAR,EGDY,FAN JET FALCON SERIES D Falcon 20d,
5114031782691571187,408360,,,,
16325701637252598440,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
15544687508427879952,4024ec,G-AFDO,,PIPER J3C-65 Cub,
18252779470317842718,407935,G-CLKB,EGHI,,
8620783460830458899,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
8750314596076932369,4077bb,G-DRTW,,,
1755196898736280073,4080b1,G-OLGE,,Cirrus SR20,
17774233151091307081,402aee,G-BOJW,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
15376637306051901101,401e19,G-BHBT,EGHI,MARQUART MA5 CHARGER,
14641139219255924817,407990,G-SADB,,,
16668685434462205808,4019ad,G-AZZR,,CESSNA F150L,
1333519888359562954,4cae55,EI-IJE,EPWR,Boeing 737 MAX 8-200,RYR
4675924648701870088,4048a3,G-KWAK,,SCHEIBE SF25C Falke,
12674563664749854747,406ae8,G-TAWS,,BOEING 737-8K5,TOM
3979036420065621493,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
14530094443222295999,407453,G-CKRK,EGHI,,
16709426471823231339,406299,G-TWIS,EGHL,SILENCE TWISTER Twister,
15715291103833988322,400db9,G-BFBR,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
8861883129604317031,493290,CS-LTP,EGJB,,
13976046706241648083,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
11208670105873719012,4016ac,G-ATYS,,PIPER PA-28-180 Cherokee,
12340218326669654163,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
6398119450219798050,406e80,G-CISE,,PULSAR XP Pulsar,
8543848739857675391,4074b9,G-SATM,EGHL,,
17408631962372384610,406798,G-AWWO,EGVN,JODEL DR1050 Ambassadeur,
8228615772747258138,400e09,G-VFIT,,AIRBUS A340-642,VIR
7826401563788769604,4d2383,9H-VVC,LEPA,,
8644298268359679975,4cae55,EI-IJE,,Boeing 737 MAX 8-200,RYR
11964694292234433641,4cadf4,EI-IHI,LEAL,Boeing 737 MAX 8-200,RYR
1894702531791532828,4d23c8,9H-PARTS,LIRA,,
9376333146660304805,4069ca,G-CICG,EGLK,IKARUS C42 FB80 Ikarus,
6232680720078904278,4074b9,G-SATM,EGDY,,
2025535929285334223,4cae55,EI-IJE,LEGE,Boeing 737 MAX 8-200,RYR
4595116967454059739,4cadf4,EI-IHI,EGSS,Boeing 737 MAX 8-200,RYR
1127931562446079840,4082f0,,,,
4325394565664279286,40825a,,EGHI,,
13658005010250767745,4d2383,9H-VVC,LEMG,,
7190849450176177309,4074b9,G-SATM,,,
9112349376944519441,407404,G-SLNG,EGHL,SLING 4,
3174161178360445404,43c941,ZM719,EGDM,,
6281434587077995764,407ab0,G-NJAC,,,
11926211087689975221,406ad0,G-FFMV,,DA 42 M-NG Twin Star,
1922788873258653395,406ae8,G-TAWS,,BOEING 737-8K5,TOM
101805408919744168,4074b9,G-SATM,EGHL,,
5985043460611891776,ab7f65,N84VK,EGNJ,PA-24-250,
18046894688747349350,a50fb9,N425RR,EGNJ,PA-42-720,
17755325993314621873,401e04,G-BGYH,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
11378683172049983271,4cae55,EI-IJE,LEPA,Boeing 737 MAX 8-200,RYR
11965669983866712358,402aee,G-BOJW,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
17088427459290394459,4643c5,OH-ZRH,ETAR,PC-12/47E,
15504713928359820272,407b44,G-GMAF,,,
14863877074341465114,4cab83,EI-LIM,LFPB,AGUSTA AW139,
15179822856132957685,4074b9,G-SATM,,,
12164081463634283419,4070ed,G-JZHZ,,BOEING 737-800,EXS
10342217687026766718,45da05,OY-VPE,EGNJ,Vulcanair P68 Observer 2,
13302974635694255713,4077bb,G-DRTW,,,
9474481710649842349,4074b9,G-SATM,,,
11600768902087262470,4caf35,,LPFR,,
12402415119829020328,a954d1,N700CS,,TBM 700,
11370902051229825256,407b44,G-GMAF,EGJB,,
16742403968548558621,4d2383,9H-VVC,LEMG,,
3202776113756013833,4cae55,EI-IJE,LEPA,Boeing 737 MAX 8-200,RYR
11295485022319477509,407bdc,G-RUKB,EGPH,,RUK
7313199992712618521,4ca56c,EI-DWG,,BOEING 737-8AS,RYR
16073817979063561136,4074b9,G-SATM,EGDY,,
9382506970792546879,4045be,G-CBAN,EGDY,BULLDOG SERIES 120 MODEL 121 Bulldog,
17714112214719090621,407404,G-SLNG,EGWU,SLING 4,
17726555292733259596,4cae55,EI-IJE,LEAL,Boeing 737 MAX 8-200,RYR
5254498545133556027,4077bb,G-DRTW,LPFR,,
2807987945971135889,4d2383,9H-VVC,LMML,,
9925150624080288187,4ca738,EI-EBO,LEPA,BOEING 737-8AS,RYR
1934487502852166431,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
2881633624162932315,4074b9,G-SATM,EGDY,,
17413348014893834941,a7619e,N575GM,EGSC,TB-20 TRINIDAD,
13274534708831895689,40766a,G-CKYL,,,
14920062162825569524,4ca8af,EI-EGD,LPFR,BOEING 737-8AS,RYR
5736356351225340077,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
3650412563761636548,4070ed,G-JZHZ,LEPA,BOEING 737-800,EXS
16980814667658039599,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
14110753596700690195,40504e,G-JIMZ,EGBJ,VANS RV-4,
16139851493611743336,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17752973680199685555,424c98,,EGWU,,
12991750306201486663,4034eb,G-DHAH,EGHI,AERONCA 7BCM (CONV) Champion,
3827343510564898435,400b1c,G-BZTN,,EUROPA XS Europa,
16072094667303204681,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
4466144715716468944,43bc82,,EGDM,,
415430332658442994,407b44,G-GMAF,EGJB,,
14440325705520242934,401e04,G-BGYH,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
8344037368377271956,406c43,G-LCYU,EGLC,ERJ 190-100 SR Embraer 190,CFE
12743305468662342475,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
3519179837202592343,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
5268401449309773668,4cae55,EI-IJE,LEMG,Boeing 737 MAX 8-200,RYR
16830174618331827919,401589,G-ARVV,EGDM,PIPER PA-28-160 Cherokee,
3671737373505339858,407fd4,,,,
6658788324525671281,400bd3,G-BUJP,,PIPER PA-28-161 Cherokee Warrior Ii,
14280684418540759447,4ca8da,EI-ENO,,BOEING 737-8AS,RYR
9082295829904033338,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
7951843762498075494,406ae8,G-TAWS,,BOEING 737-8K5,TOM
17054226707812219537,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5428692079335962456,4077bb,G-DRTW,,,
14325452915139778193,4d2383,9H-VVC,,,
9855348175851271545,4070ed,G-JZHZ,,BOEING 737-800,EXS
4563190457937542204,4080c2,G-RUKN,EGPH,Boeing 737-8AS,RYR
2534659714909617544,4cac1f,EI-HEZ,LMML,,
2966074425186516993,4d2234,9H-QCF,LEMG,Boeing 737-8AS (W),RYR
7813733286469977063,4d21f0,9H-QAH,,737-8AS,MAY
3913002230014536949,4d2303,9H-VUE,,,
7319748859184357581,4d2247,9H-QDF,LPFR,Boeing 737-8AS (W),MMO
670782603879743607,4cae55,EI-IJE,LFBE,Boeing 737 MAX 8-200,RYR
1962313201274829314,406ed0,G-MOSH,EGDM,PIPER PA-28R-201 Cherokee Arrow Iii,
18182328499236805994,407fd7,G-RESA,EGHL,Leonardo AW139,
278058656343023281,4080b1,G-OLGE,,Cirrus SR20,
9651628990403595271,406ae8,G-TAWS,LEPA,BOEING 737-8K5,TOM
15787497676551926543,4070ed,G-JZHZ,LEAL,BOEING 737-800,EXS
1068408716695368956,4b1a2b,HB-JXR,LSGG,,
12195243551730979414,407fd7,G-RESA,,Leonardo AW139,
398170202861712152,4074b9,G-SATM,,,
13059247987672910458,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
10458650901198053596,4077bb,G-DRTW,,,
9951216531670918965,407673,G-SAPA,EGLF,,
6891822678138053546,401589,G-ARVV,EGDM,PIPER PA-28-160 Cherokee,
7529767070989657720,406127,G-GCDB,EGVA,CIRRUS SR20,
7220766996154689354,4d2383,9H-VVC,LEPA,,
16151800379711000161,4011b4,G-FCUM,EGDY,ROBINSON R44 II Raven Ii,COV
16584419740425593736,4cae55,EI-IJE,LEPA,Boeing 737 MAX 8-200,RYR
4983363717430274236,4ca80e,EI-EKN,,BOEING 737-8AS,RYR
14186418642903057817,48c2ae,SP-RZO,EPWR,,
4321704928556417284,4074b9,G-SATM,,,
2496473052397177922,407152,G-DSAA,,AW169,
13429394018745849125,4d2383,9H-VVC,LEAL,,
307682599148976954,407fd7,G-RESA,,Leonardo AW139,
15697685069513849471,4cae55,EI-IJE,EPKK,Boeing 737 MAX 8-200,RYR
3924897117549069340,4070ed,G-JZHZ,,BOEING 737-800,EXS
17190994866104685054,4ca8da,EI-ENO,,BOEING 737-8AS,RYR
16040497845802518119,400e09,G-VFIT,EHBK,AIRBUS A340-642,VIR
4682805297531942901,407e3f,G-ECLH,,,
15972286480831548015,4077bb,G-DRTW,LEPA,,
9877436661624500382,407152,G-DSAA,EGGD,AW169,
5665665803376775412,407152,G-DSAA,,AW169,
7718876616036379640,4d2215,9H-QBS,EGSS,737 8AS,RYR
10289512989377934707,4082f2,,LFMN,,
12282037092018074195,4074b9,G-SATM,,,
11357341063951005423,4d2383,9H-VVC,,,
9445333898542661002,470bc9,HA-EMB,LFMN,Embraer Phenom 300,
3562553105113909184,4d2245,9H-QEG,LEPA,,
11844963794355652717,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
8813995758237564146,4932a1,CS-LUA,LFPB,Cessna 680A Citation Latitude,NJE
15839814883005419725,50046c,,EGVA,,
2654255739332952161,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14982027705439771128,4cae51,EI-IJA,LEAL,Boeing 737 MAX 8-200,RYR
62753024579949516,4074b9,G-SATM,,,
16641856275696016616,407c37,G-NNJA,,,
11925123753127767798,406b9f,G-RANN,LFPB,BEECH B300 Super Kingair 350,
5440666366671056103,4cae00,EI-IHC,,B737-8MAX 200,RYR
17155978328675761347,4cae55,EI-IJE,,Boeing 737 MAX 8-200,RYR
14406945385595944068,406cbc,G-WLTS,,BELL 429,
1522414420285835466,4070ed,G-JZHZ,,BOEING 737-800,EXS
6118936311345083977,4077bb,G-DRTW,,,
7871122238082021663,406ae8,G-TAWS,,BOEING 737-8K5,TOM
10071309247727962374,40822b,,EGCC,,
15430276099490629163,4082f2,,EGWU,,
13379396986099927396,4080b1,G-OLGE,,Cirrus SR20,
5816880668324683668,4080c2,G-RUKN,EGPH,Boeing 737-8AS,RYR
18289831884832294101,407b44,G-GMAF,EGHL,,
17996981890932207195,4d2383,9H-VVC,LPFR,,
18185218012939816966,4cae55,EI-IJE,LEPA,Boeing 737 MAX 8-200,RYR
16926275595473790845,407152,G-DSAA,EGTE,AW169,
12307257694155008342,407152,G-DSAA,EGGD,AW169,
16429638130179151992,407152,G-DSAA,EGHI,AW169,
6714327334952957849,49410f,CS-PHO,EIDW,,
2912974598248300854,4011b4,G-FCUM,EGHI,ROBINSON R44 II Raven Ii,COV
7826666705964766734,4cae55,EI-IJE,LEAL,Boeing 737 MAX 8-200,RYR
18068667903356171556,4077bb,G-DRTW,LPFR,,
18387884699425375885,40190d,G-AYYO,EGGD,JODEL DR1050-M1 Sicile Record,
1730936427756598757,4080b1,G-OLGE,,Cirrus SR20,
8097546050845668000,400f0b,G-VRED,EGNV,AIRBUS A340-642,VIR
7976606577186968968,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5073347472903171849,40668c,G-WPDB,,EC135 P1,
6924234016800859587,4011b4,G-FCUM,EGGD,ROBINSON R44 II Raven Ii,COV
11463215756205971659,407b44,G-GMAF,EGJB,,
7029367469176408067,4d2383,9H-VVC,LPFR,,
17438490627870092375,400f63,G-VWEB,EGNV,AIRBUS A340-642,VIR
8747124465856184533,4d2234,9H-QCF,LEMG,Boeing 737-8AS (W),RYR
12611719500169107933,4082f0,,,,
8557619665428467568,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
5079451622170456037,407fd4,,,,
1329443311746214113,4074b9,G-SATM,,,
4692803766943130415,407aae,G-NJAA,EGPH,,
4049125310603589983,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
8053655104075408377,404c63,G-CCZL,,IKARUS C42 FB80 Ikarus,
15645388049458343164,407152,G-DSAA,EGGD,AW169,
12093205040610545182,4070ed,G-JZHZ,,BOEING 737-800,EXS
17166158335163439648,40632d,G-NXOE,EGHI,CESSNA 172S Skyhawk,
5622899665483393884,4cac20,EI-HGG,,,
12446754540783777626,406ae8,G-TAWS,,BOEING 737-8K5,TOM
12979664359736070585,407fd4,,EGHI,,
8237377702599663872,400e15,G-FRAD,EGTE,FAN JET FALCON SERIES E Falcon 20e,
2615845233925006281,4cae55,EI-IJE,,Boeing 737 MAX 8-200,RYR
7003383809109482102,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14918358563713335592,4ca4ea,EI-DPF,LPFR,BOEING 737-8AS,RYR
13974164382304408031,4077bb,G-DRTW,LEPA,,
6203087207605572922,4074b9,G-SATM,,,
8044651858621148691,407e3f,G-ECLH,,,
16318904507218271514,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
16410076569786596448,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
9949061524006466839,407152,G-DSAA,EGGD,AW169,
5543450417784170554,4d2383,9H-VVC,,,
16339917340115401229,407152,G-DSAA,,AW169,
4955468126404029659,4caeca,,LEAL,,
331930122010671823,407152,G-DSAA,EGHI,AW169,
10675666367576131448,407152,G-DSAA,EGDY,AW169,
8413274859319081958,407152,G-DSAA,EGHI,AW169,
9857278199540719717,a3278f,N302JG,EGJB,TBM 700,
5280524286891196164,4ca4ea,EI-DPF,LPFR,BOEING 737-8AS,RYR
9256742976563731673,adc248,N986JT,EGJJ,,
11637229930238857876,4d2383,9H-VVC,,,
3725724670654072139,acfc37,N936CT,EGJB,SR22T,
9211622246124513033,43ec8b,2-SNOW,EGSS,,
11827534738857316820,408360,,,,
16279887407341590147,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
15842679681550896971,4077bb,G-DRTW,LEAL,,
15013052437824405256,406ae8,G-TAWS,,BOEING 737-8K5,TOM
17151686988816126031,488252,SP-ATT,LIPZ,400 XP,
8387261921181298040,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
16494760586034715786,407fd4,,,,
16625804412678119431,4932a4,,,,
10360748695653424888,4076f4,G-KCMI,EGNH,,
13912817007118552393,4caeca,,,,
14080810443105187578,405d8e,G-BWPO,EGTE,,
14267730737711294942,407f58,G-HMGF,EGNJ,Beech King Air 350,
